"Latitude","Longitude","Neutral","Code","name","Type","SubNode__-","Warehouse","Area","Status","Level","Guid","X","Y"
"28","10","1","BRYA-WS2-399","node398","empty","null","brya","bd","active","1","398","null","null"
"28","9","1","BRYA-WS2-362","node361","empty","null","brya","bd","active","1","361","null","null"
"28","8","1","BRYA-WS2-325","node324","empty","null","brya","bd","active","1","324","null","null"
"28","7","1","BRYA-WS2-288","node287","empty","null","brya","bd","active","1","287","null","null"
"28","6","1","BRYA-WS2-251","node250","empty","null","brya","bd","active","1","250","null","null"
"28","5","1","BRYA-WS2-214","node213","empty","null","brya","bd","active","1","213","null","null"
"28","4","1","BRYA-WS2-177","node176","empty","null","brya","bd","active","1","176","null","null"
"28","3","1","BRYA-WS2-140","node139","empty","null","brya","bd","active","1","139","null","null"
"28","2","1","BRYA-WS2-103","node102","empty","null","brya","bd","active","1","102","null","null"
"28","1","1","BRYA-WS2-66","node65","empty","null","brya","bd","active","1","65","null","null"
"28","0","1","BRYA-WS2-29","node28","empty","null","brya","bd","active","1","28","null","null"
"27","85","1","BRYA-WS2-3173","node3172","bin","null","brya","bd","active","1","3172","null","null"
"27","84","1","BRYA-WS2-3136","node3135","path","null","brya","bd","active","1","3135","null","null"
"27","83","1","BRYA-WS2-3099","node3098","bin","null","brya","bd","active","1","3098","null","null"
"27","82","1","BRYA-WS2-3062","node3061","bin","null","brya","bd","active","1","3061","null","null"
"27","81","1","BRYA-WS2-3025","node3024","path","null","brya","bd","active","1","3024","null","null"
"27","80","1","BRYA-WS2-2988","node2987","bin","null","brya","bd","active","1","2987","null","null"
"27","79","1","BRYA-WS2-2951","node2950","bin","null","brya","bd","active","1","2950","null","null"
"27","78","1","BRYA-WS2-2914","node2913","path","null","brya","bd","active","1","2913","null","null"
"27","77","1","BRYA-WS2-2877","node2876","bin","null","brya","bd","active","1","2876","null","null"
"27","76","1","BRYA-WS2-2840","node2839","bin","null","brya","bd","active","1","2839","null","null"
"27","75","1","BRYA-WS2-2803","node2802","path","null","brya","bd","active","1","2802","null","null"
"27","74","1","BRYA-WS2-2766","node2765","bin","null","brya","bd","active","1","2765","null","null"
"27","73","1","BRYA-WS2-2729","node2728","bin","null","brya","bd","active","1","2728","null","null"
"27","72","1","BRYA-WS2-2692","node2691","path","null","brya","bd","active","1","2691","null","null"
"27","71","1","BRYA-WS2-2655","node2654","bin","null","brya","bd","active","1","2654","null","null"
"27","70","1","BRYA-WS2-2618","node2617","bin","null","brya","bd","active","1","2617","null","null"
"27","69","1","BRYA-WS2-2581","node2580","path","null","brya","bd","active","1","2580","null","null"
"27","68","1","BRYA-WS2-2544","node2543","bin","null","brya","bd","active","1","2543","null","null"
"27","67","1","BRYA-WS2-2507","node2506","bin","null","brya","bd","active","1","2506","null","null"
"27","66","1","BRYA-WS2-2470","node2469","path","null","brya","bd","active","1","2469","null","null"
"27","65","1","BRYA-WS2-2433","node2432","bin","null","brya","bd","active","1","2432","null","null"
"27","64","1","BRYA-WS2-2396","node2395","bin","null","brya","bd","active","1","2395","null","null"
"27","63","1","BRYA-WS2-2359","node2358","path","null","brya","bd","active","1","2358","null","null"
"27","62","1","BRYA-WS2-2322","node2321","bin","null","brya","bd","active","1","2321","null","null"
"27","61","1","BRYA-WS2-2285","node2284","bin","null","brya","bd","active","1","2284","null","null"
"27","60","1","BRYA-WS2-2248","node2247","path","null","brya","bd","active","1","2247","null","null"
"27","59","1","BRYA-WS2-2211","node2210","bin","null","brya","bd","active","1","2210","null","null"
"27","58","1","BRYA-WS2-2174","node2173","bin","null","brya","bd","active","1","2173","null","null"
"27","57","1","BRYA-WS2-2137","node2136","path","null","brya","bd","active","1","2136","null","null"
"27","56","1","BRYA-WS2-2100","node2099","bin","null","brya","bd","active","1","2099","null","null"
"27","55","1","BRYA-WS2-2063","node2062","bin","null","brya","bd","active","1","2062","null","null"
"27","54","1","BRYA-WS2-2026","node2025","path","null","brya","bd","active","1","2025","null","null"
"27","53","1","BRYA-WS2-1989","node1988","bin","null","brya","bd","active","1","1988","null","null"
"27","52","1","BRYA-WS2-1952","node1951","bin","null","brya","bd","active","1","1951","null","null"
"27","51","1","BRYA-WS2-1915","node1914","path","null","brya","bd","active","1","1914","null","null"
"27","50","1","BRYA-WS2-1878","node1877","bin","null","brya","bd","active","1","1877","null","null"
"27","49","1","BRYA-WS2-1841","node1840","bin","null","brya","bd","active","1","1840","null","null"
"27","48","1","BRYA-WS2-1804","node1803","path","null","brya","bd","active","1","1803","null","null"
"27","47","1","BRYA-WS2-1767","node1766","bin","null","brya","bd","active","1","1766","null","null"
"27","46","1","BRYA-WS2-1730","node1729","bin","null","brya","bd","active","1","1729","null","null"
"27","45","1","BRYA-WS2-1693","node1692","path","null","brya","bd","active","1","1692","null","null"
"27","44","1","BRYA-WS2-1656","node1655","bin","null","brya","bd","active","1","1655","null","null"
"27","43","1","BRYA-WS2-1619","node1618","bin","null","brya","bd","active","1","1618","null","null"
"27","42","1","BRYA-WS2-1582","node1581","path","null","brya","bd","active","1","1581","null","null"
"27","41","1","BRYA-WS2-1545","node1544","bin","null","brya","bd","active","1","1544","null","null"
"27","40","1","BRYA-WS2-1508","node1507","bin","null","brya","bd","active","1","1507","null","null"
"27","39","1","BRYA-WS2-1471","node1470","path","null","brya","bd","active","1","1470","null","null"
"27","38","1","BRYA-WS2-1434","node1433","bin","null","brya","bd","active","1","1433","null","null"
"27","37","1","BRYA-WS2-1397","node1396","bin","null","brya","bd","active","1","1396","null","null"
"27","36","1","BRYA-WS2-1360","node1359","path","null","brya","bd","active","1","1359","null","null"
"27","35","1","BRYA-WS2-1323","node1322","bin","null","brya","bd","active","1","1322","null","null"
"27","34","1","BRYA-WS2-1286","node1285","bin","null","brya","bd","active","1","1285","null","null"
"27","33","1","BRYA-WS2-1249","node1248","path","null","brya","bd","active","1","1248","null","null"
"27","32","1","BRYA-WS2-1212","node1211","bin","null","brya","bd","active","1","1211","null","null"
"27","31","1","BRYA-WS2-1175","node1174","bin","null","brya","bd","active","1","1174","null","null"
"27","30","1","BRYA-WS2-1138","node1137","path","null","brya","bd","active","1","1137","null","null"
"27","29","1","BRYA-WS2-1101","node1100","bin","null","brya","bd","active","1","1100","null","null"
"27","28","1","BRYA-WS2-1064","node1063","bin","null","brya","bd","active","1","1063","null","null"
"27","27","1","BRYA-WS2-1027","node1026","path","null","brya","bd","active","1","1026","null","null"
"27","26","1","BRYA-WS2-990","node989","bin","null","brya","bd","active","1","989","null","null"
"27","25","1","BRYA-WS2-953","node952","bin","null","brya","bd","active","1","952","null","null"
"27","24","1","BRYA-WS2-916","node915","path","null","brya","bd","active","1","915","null","null"
"27","23","1","BRYA-WS2-879","node878","bin","null","brya","bd","active","1","878","null","null"
"27","22","1","BRYA-WS2-842","node841","bin","null","brya","bd","active","1","841","null","null"
"27","21","1","BRYA-WS2-805","node804","path","null","brya","bd","active","1","804","null","null"
"27","20","1","BRYA-WS2-768","node767","bin","null","brya","bd","active","1","767","null","null"
"27","19","1","BRYA-WS2-731","node730","bindummy","null","brya","bd","active","1","730","null","null"
"27","18","1","BRYA-WS2-694","node693","bin","null","brya","bd","active","1","693","null","null"
"27","17","1","BRYA-WS2-657","node656","bindummy","null","brya","bd","active","1","656","null","null"
"27","16","1","BRYA-WS2-620","node619","bindummy","null","brya","bd","active","1","619","null","null"
"27","15","1","BRYA-WS2-583","node582","bindummy","null","brya","bd","active","1","582","null","null"
"27","14","1","BRYA-WS2-546","node545","path","null","brya","bd","active","1","545","null","null"
"27","13","1","BRYA-WS2-509","node508","bin","null","brya","bd","active","1","508","null","null"
"27","12","1","BRYA-WS2-472","node471","path","null","brya","bd","active","1","471","null","null"
"27","11","1","BRYA-WS2-435","node434","bin","null","brya","bd","active","1","434","null","null"
"27","10","1","BRYA-WS2-398","node397","empty","null","brya","bd","active","1","397","null","null"
"27","9","1","BRYA-WS2-361","node360","empty","null","brya","bd","active","1","360","null","null"
"27","8","1","BRYA-WS2-324","node323","empty","null","brya","bd","active","1","323","null","null"
"27","7","1","BRYA-WS2-287","node286","empty","null","brya","bd","active","1","286","null","null"
"27","6","1","BRYA-WS2-250","node249","empty","null","brya","bd","active","1","249","null","null"
"27","5","1","BRYA-WS2-213","node212","empty","null","brya","bd","active","1","212","null","null"
"27","4","1","BRYA-WS2-176","node175","empty","null","brya","bd","active","1","175","null","null"
"27","3","1","BRYA-WS2-139","node138","empty","null","brya","bd","active","1","138","null","null"
"27","2","1","BRYA-WS2-102","node101","empty","null","brya","bd","active","1","101","null","null"
"27","1","1","BRYA-WS2-65","node64","empty","null","brya","bd","active","1","64","null","null"
"27","0","1","BRYA-WS2-28","node27","empty","null","brya","bd","active","1","27","null","null"
"26","85","1","BRYA-WS2-3172","node3171","bin","null","brya","bd","active","1","3171","null","null"
"26","84","1","BRYA-WS2-3135","node3134","path","null","brya","bd","active","1","3134","null","null"
"26","83","1","BRYA-WS2-3098","node3097","bin","null","brya","bd","active","1","3097","null","null"
"26","82","1","BRYA-WS2-3061","node3060","bin","null","brya","bd","active","1","3060","null","null"
"26","81","1","BRYA-WS2-3024","node3023","path","null","brya","bd","active","1","3023","null","null"
"26","80","1","BRYA-WS2-2987","node2986","bin","null","brya","bd","active","1","2986","null","null"
"26","79","1","BRYA-WS2-2950","node2949","bin","null","brya","bd","active","1","2949","null","null"
"26","78","1","BRYA-WS2-2913","node2912","path","null","brya","bd","active","1","2912","null","null"
"26","77","1","BRYA-WS2-2876","node2875","bin","null","brya","bd","active","1","2875","null","null"
"26","76","1","BRYA-WS2-2839","node2838","bin","null","brya","bd","active","1","2838","null","null"
"26","75","1","BRYA-WS2-2802","node2801","path","null","brya","bd","active","1","2801","null","null"
"26","74","1","BRYA-WS2-2765","node2764","bin","null","brya","bd","active","1","2764","null","null"
"26","73","1","BRYA-WS2-2728","node2727","bin","null","brya","bd","active","1","2727","null","null"
"26","72","1","BRYA-WS2-2691","node2690","path","null","brya","bd","active","1","2690","null","null"
"26","71","1","BRYA-WS2-2654","node2653","bin","null","brya","bd","active","1","2653","null","null"
"26","70","1","BRYA-WS2-2617","node2616","bin","null","brya","bd","active","1","2616","null","null"
"26","69","1","BRYA-WS2-2580","node2579","path","null","brya","bd","active","1","2579","null","null"
"26","68","1","BRYA-WS2-2543","node2542","bin","null","brya","bd","active","1","2542","null","null"
"26","67","1","BRYA-WS2-2506","node2505","bin","null","brya","bd","active","1","2505","null","null"
"26","66","1","BRYA-WS2-2469","node2468","path","null","brya","bd","active","1","2468","null","null"
"26","65","1","BRYA-WS2-2432","node2431","bin","null","brya","bd","active","1","2431","null","null"
"26","64","1","BRYA-WS2-2395","node2394","bin","null","brya","bd","active","1","2394","null","null"
"26","63","1","BRYA-WS2-2358","node2357","path","null","brya","bd","active","1","2357","null","null"
"26","62","1","BRYA-WS2-2321","node2320","bin","null","brya","bd","active","1","2320","null","null"
"26","61","1","BRYA-WS2-2284","node2283","bin","null","brya","bd","active","1","2283","null","null"
"26","60","1","BRYA-WS2-2247","node2246","path","null","brya","bd","active","1","2246","null","null"
"26","59","1","BRYA-WS2-2210","node2209","bin","null","brya","bd","active","1","2209","null","null"
"26","58","1","BRYA-WS2-2173","node2172","bin","null","brya","bd","active","1","2172","null","null"
"26","57","1","BRYA-WS2-2136","node2135","path","null","brya","bd","active","1","2135","null","null"
"26","56","1","BRYA-WS2-2099","node2098","bin","null","brya","bd","active","1","2098","null","null"
"26","55","1","BRYA-WS2-2062","node2061","bin","null","brya","bd","active","1","2061","null","null"
"26","54","1","BRYA-WS2-2025","node2024","path","null","brya","bd","active","1","2024","null","null"
"26","53","1","BRYA-WS2-1988","node1987","bin","null","brya","bd","active","1","1987","null","null"
"26","52","1","BRYA-WS2-1951","node1950","bin","null","brya","bd","active","1","1950","null","null"
"26","51","1","BRYA-WS2-1914","node1913","path","null","brya","bd","active","1","1913","null","null"
"26","50","1","BRYA-WS2-1877","node1876","bin","null","brya","bd","active","1","1876","null","null"
"26","49","1","BRYA-WS2-1840","node1839","bin","null","brya","bd","active","1","1839","null","null"
"26","48","1","BRYA-WS2-1803","node1802","path","null","brya","bd","active","1","1802","null","null"
"26","47","1","BRYA-WS2-1766","node1765","bin","null","brya","bd","active","1","1765","null","null"
"26","46","1","BRYA-WS2-1729","node1728","bin","null","brya","bd","active","1","1728","null","null"
