Status,Neutral,Warehouse,Guid,Code,Type,Area,Region,SubNode,name,Latitude,Longitude,Level,Node,Region
active,0,2,2252,BRYA-WS1-2252,path,CEN,1,[],node2251,12,27,1,root,1
active,0,2,2253,BRYA-WS1-2253,path,CEN,1,[],node2252,12,26,1,root,1
active,0,2,2254,BRYA-WS1-2254,path,CEN,1,[],node2253,12,25,1,root,1
active,0,2,2255,BRYA-WS1-2255,path,CEN,1,[],node2254,12,24,1,root,1
active,0,2,2256,BRYA-WS1-2256,path,CEN,1,[],node2255,12,23,1,root,1
active,0,2,2257,BRYA-WS1-2257,path,CEN,1,[],node2256,12,22,1,root,1
active,0,2,2258,BRYA-WS1-2258,path,CEN,1,[],node2257,12,21,1,root,1
active,0,2,2259,BRYA-WS1-2259,path,CEN,1,[],node2258,12,20,1,root,1
active,0,2,2260,BRYA-WS1-2260,path,CEN,1,[],node2259,12,19,1,root,1
active,0,2,2261,BRYA-WS1-2261,path,CEN,1,[],node2260,12,18,1,root,1
active,0,2,2262,BRYA-WS1-2262,path,CEN,1,[],node2261,12,17,1,root,1
active,0,2,2263,BRYA-WS1-2263,path,CEN,1,[],node2262,12,16,1,root,1
active,0,2,2264,BRYA-WS1-2264,path,CEN,1,[],node2263,12,15,1,root,1
active,0,2,2265,BRYA-WS1-2265,path,CEN,1,[],node2264,12,14,1,root,1
active,0,2,2266,BRYA-WS1-2266,path,CEN,1,[],node2265,12,13,1,root,1
active,0,2,2267,BRYA-WS1-2267,path,CEN,1,[],node2266,12,12,1,root,1
active,0,2,2268,BRYA-WS1-2268,path,CEN,1,[],node2267,12,11,1,root,1
active,0,2,2269,BRYA-WS1-2269,path,CEN,1,[],node2268,12,10,1,root,1
active,0,2,2270,BRYA-WS1-2270,path,CEN,1,[],node2269,12,9,1,root,1
active,0,2,2271,BRYA-WS1-2271,path,CEN,1,[],node2270,12,8,1,root,1
active,0,2,2272,BRYA-WS1-2272,path,CEN,1,[],node2271,12,7,1,root,1
active,0,2,2273,BRYA-WS1-2273,path,CEN,1,[],node2272,12,6,1,root,1
active,0,2,2274,BRYA-WS1-2274,path,CEN,1,[],node2273,12,5,1,root,1
active,0,2,2275,BRYA-WS1-2275,path,CEN,1,[],node2274,12,4,1,root,1
active,0,2,2276,BRYA-WS1-2276,path,CEN,1,[],node2275,12,3,1,root,1
active,0,2,2277,BRYA-WS1-2277,path,CEN,1,[],node2276,12,2,1,root,1
active,0,2,2278,BRYA-WS1-2278,path,CEN,1,[],node2277,12,1,1,root,1
active,0,2,2279,BRYA-WS1-2279,path,CEN,1,[],node2278,12,0,1,root,1
active,0,2,2280,BRYA-WS1-2280,path,CEN,1,[],node2279,11,52,1,root,1
active,0,2,2281,BRYA-WS1-2281,path,CEN,1,[],node2280,11,51,1,root,1
active,0,2,2282,BRYA-WS1-2282,path,CEN,1,[],node2281,11,50,1,root,1
active,0,2,2283,BRYA-WS1-2283,path,CEN,1,[],node2282,11,49,1,root,1
active,0,2,2284,BRYA-WS1-2284,path,CEN,1,[],node2283,11,48,1,root,1
active,0,2,2285,BRYA-WS1-2285,path,CEN,1,[],node2284,11,47,1,root,1
active,0,2,2286,BRYA-WS1-2286,path,CEN,1,[],node2285,11,46,1,root,1
active,0,2,2287,BRYA-WS1-2287,path,CEN,1,[],node2286,11,45,1,root,1
active,0,2,2288,BRYA-WS1-2288,path,CEN,1,[],node2287,11,44,1,root,1
active,0,2,2289,BRYA-WS1-2289,path,CEN,1,[],node2288,11,43,1,root,1
active,0,2,2290,BRYA-WS1-2290,path,CEN,1,[],node2289,11,42,1,root,1
active,0,2,2291,BRYA-WS1-2291,path,CEN,1,[],node2290,11,41,1,root,1
active,0,2,2292,BRYA-WS1-2292,path,CEN,1,[],node2291,11,40,1,root,1
active,0,2,2293,BRYA-WS1-2293,path,CEN,1,[],node2292,11,39,1,root,1
active,0,2,2294,BRYA-WS1-2294,path,CEN,1,[],node2293,11,38,1,root,1
active,0,2,2295,BRYA-WS1-2295,path,CEN,1,[],node2294,11,37,1,root,1
active,0,2,2296,BRYA-WS1-2296,path,CEN,1,[],node2295,11,36,1,root,1
active,0,2,2297,BRYA-WS1-2297,path,CEN,1,[],node2296,11,35,1,root,1
active,0,2,2298,BRYA-WS1-2298,path,CEN,1,[],node2297,11,34,1,root,1
active,0,2,2299,BRYA-WS1-2299,path,CEN,1,[],node2298,11,33,1,root,1
active,0,2,2300,BRYA-WS1-2300,path,CEN,1,[],node2299,11,32,1,root,1
active,0,2,2301,BRYA-WS1-2301,path,CEN,1,[],node2300,11,31,1,root,1
active,0,2,2302,BRYA-WS1-2302,path,CEN,1,[],node2301,11,30,1,root,1
active,0,2,2303,BRYA-WS1-2303,path,CEN,1,[],node2302,11,29,1,root,1
active,0,2,2304,BRYA-WS1-2304,path,CEN,1,[],node2303,11,28,1,root,1
active,0,2,2305,BRYA-WS1-2305,path,CEN,1,[],node2304,11,27,1,root,1
active,0,2,2306,BRYA-WS1-2306,path,CEN,1,[],node2305,11,26,1,root,1
active,0,2,2307,BRYA-WS1-2307,path,CEN,1,[],node2306,11,25,1,root,1
active,0,2,2308,BRYA-WS1-2308,path,CEN,1,[],node2307,11,24,1,root,1
active,0,2,2309,BRYA-WS1-2309,path,CEN,1,[],node2308,11,23,1,root,1
active,0,2,2310,BRYA-WS1-2310,path,CEN,1,[],node2309,11,22,1,root,1
active,0,2,2311,BRYA-WS1-2311,path,CEN,1,[],node2310,11,21,1,root,1
active,0,2,2312,BRYA-WS1-2312,path,CEN,1,[],node2311,11,20,1,root,1
active,0,2,2313,BRYA-WS1-2313,path,CEN,1,[],node2312,11,19,1,root,1
active,0,2,2314,BRYA-WS1-2314,path,CEN,1,[],node2313,11,18,1,root,1
active,0,2,2315,BRYA-WS1-2315,path,CEN,1,[],node2314,11,17,1,root,1
active,0,2,2316,BRYA-WS1-2316,path,CEN,1,[],node2315,11,16,1,root,1
active,0,2,2317,BRYA-WS1-2317,path,CEN,1,[],node2316,11,15,1,root,1
active,0,2,2318,BRYA-WS1-2318,path,CEN,1,[],node2317,11,14,1,root,1
active,0,2,2319,BRYA-WS1-2319,path,CEN,1,[],node2318,11,13,1,root,1
active,0,2,2320,BRYA-WS1-2320,path,CEN,1,[],node2319,11,12,1,root,1
active,0,2,2321,BRYA-WS1-2321,path,CEN,1,[],node2320,11,11,1,root,1
active,0,2,2322,BRYA-WS1-2322,path,CEN,1,[],node2321,11,10,1,root,1
active,0,2,2323,BRYA-WS1-2323,path,CEN,1,[],node2322,11,9,1,root,1
active,0,2,2324,BRYA-WS1-2324,path,CEN,1,[],node2323,11,8,1,root,1
active,0,2,2325,BRYA-WS1-2325,path,CEN,1,[],node2324,11,7,1,root,1
active,0,2,2326,BRYA-WS1-2326,path,CEN,1,[],node2325,11,6,1,root,1
active,0,2,2327,BRYA-WS1-2327,path,CEN,1,[],node2326,11,5,1,root,1
active,0,2,2328,BRYA-WS1-2328,path,CEN,1,[],node2327,11,4,1,root,1
active,0,2,2329,BRYA-WS1-2329,path,CEN,1,[],node2328,11,3,1,root,1
active,0,2,2330,BRYA-WS1-2330,path,CEN,1,[],node2329,11,2,1,root,1
active,0,2,2331,BRYA-WS1-2331,path,CEN,1,[],node2330,11,1,1,root,1
active,0,2,2332,BRYA-WS1-2332,path,CEN,1,[],node2331,11,0,1,root,1
active,0,2,2333,BRYA-WS1-2333,path,CEN,1,[],node2332,10,52,1,root,1
active,0,2,2334,BRYA-WS1-2334,path,CEN,1,[],node2333,10,51,1,root,1
active,0,2,2335,BRYA-WS1-2335,path,CEN,1,[],node2334,10,50,1,root,1
active,0,2,2336,BRYA-WS1-2336,path,CEN,1,[],node2335,10,49,1,root,1
active,0,2,2337,BRYA-WS1-2337,path,CEN,1,[],node2336,10,48,1,root,1
active,0,2,2338,BRYA-WS1-2338,path,CEN,1,[],node2337,10,47,1,root,1
active,0,2,2339,BRYA-WS1-2339,path,CEN,1,[],node2338,10,46,1,root,1
active,0,2,2340,BRYA-WS1-2340,path,CEN,1,[],node2339,10,45,1,root,1
active,0,2,2341,BRYA-WS1-2341,path,CEN,1,[],node2340,10,44,1,root,1
active,0,2,2342,BRYA-WS1-2342,path,CEN,1,[],node2341,10,43,1,root,1
active,0,2,2343,BRYA-WS1-2343,path,CEN,1,[],node2342,10,42,1,root,1
active,0,2,2344,BRYA-WS1-2344,path,CEN,1,[],node2343,10,41,1,root,1
active,0,2,2345,BRYA-WS1-2345,path,CEN,1,[],node2344,10,40,1,root,1
active,0,2,2346,BRYA-WS1-2346,path,CEN,1,[],node2345,10,39,1,root,1
active,0,2,2347,BRYA-WS1-2347,path,CEN,1,[],node2346,10,38,1,root,1
active,0,2,2348,BRYA-WS1-2348,path,CEN,1,[],node2347,10,37,1,root,1
active,0,2,2349,BRYA-WS1-2349,path,CEN,1,[],node2348,10,36,1,root,1
active,0,2,2350,BRYA-WS1-2350,path,CEN,1,[],node2349,10,35,1,root,1
active,0,2,2351,BRYA-WS1-2351,path,CEN,1,[],node2350,10,34,1,root,1
active,0,2,2352,BRYA-WS1-2352,path,CEN,1,[],node2351,10,33,1,root,1
active,0,2,2353,BRYA-WS1-2353,path,CEN,1,[],node2352,10,32,1,root,1
active,0,2,2354,BRYA-WS1-2354,path,CEN,1,[],node2353,10,31,1,root,1
active,0,2,2355,BRYA-WS1-2355,path,CEN,1,[],node2354,10,30,1,root,1
active,0,2,2356,BRYA-WS1-2356,path,CEN,1,[],node2355,10,29,1,root,1
active,0,2,2357,BRYA-WS1-2357,path,CEN,1,[],node2356,10,28,1,root,1
active,0,2,2358,BRYA-WS1-2358,path,CEN,1,[],node2357,10,27,1,root,1
active,0,2,2359,BRYA-WS1-2359,path,CEN,1,[],node2358,10,26,1,root,1
active,0,2,2360,BRYA-WS1-2360,path,CEN,1,[],node2359,10,25,1,root,1
active,0,2,2361,BRYA-WS1-2361,path,CEN,1,[],node2360,10,24,1,root,1
active,0,2,2362,BRYA-WS1-2362,path,CEN,1,[],node2361,10,23,1,root,1
active,0,2,2363,BRYA-WS1-2363,path,CEN,1,[],node2362,10,22,1,root,1
active,0,2,2364,BRYA-WS1-2364,path,CEN,1,[],node2363,10,21,1,root,1
active,0,2,2365,BRYA-WS1-2365,path,CEN,1,[],node2364,10,20,1,root,1
active,0,2,2366,BRYA-WS1-2366,path,CEN,1,[],node2365,10,19,1,root,1
active,0,2,2367,BRYA-WS1-2367,path,CEN,1,[],node2366,10,18,1,root,1
active,0,2,2368,BRYA-WS1-2368,path,CEN,1,[],node2367,10,17,1,root,1
active,0,2,2369,BRYA-WS1-2369,path,CEN,1,[],node2368,10,16,1,root,1
active,0,2,2370,BRYA-WS1-2370,path,CEN,1,[],node2369,10,15,1,root,1
active,0,2,2371,BRYA-WS1-2371,path,CEN,1,[],node2370,10,14,1,root,1
active,0,2,2372,BRYA-WS1-2372,path,CEN,1,[],node2371,10,13,1,root,1
active,0,2,2373,BRYA-WS1-2373,path,CEN,1,[],node2372,10,12,1,root,1
active,0,2,2374,BRYA-WS1-2374,path,CEN,1,[],node2373,10,11,1,root,1
active,0,2,2375,BRYA-WS1-2375,path,CEN,1,[],node2374,10,10,1,root,1
active,0,2,2376,BRYA-WS1-2376,path,CEN,1,[],node2375,10,9,1,root,1
active,0,2,2377,BRYA-WS1-2377,path,CEN,1,[],node2376,10,8,1,root,1
active,0,2,2378,BRYA-WS1-2378,path,CEN,1,[],node2377,10,7,1,root,1
active,0,2,2379,BRYA-WS1-2379,path,CEN,1,[],node2378,10,6,1,root,1
active,0,2,2380,BRYA-WS1-2380,path,CEN,1,[],node2379,10,5,1,root,1
active,0,2,2381,BRYA-WS1-2381,path,CEN,1,[],node2380,10,4,1,root,1
active,0,2,2382,BRYA-WS1-2382,path,CEN,1,[],node2381,10,3,1,root,1
active,0,2,2383,BRYA-WS1-2383,path,CEN,1,[],node2382,10,2,1,root,1
active,0,2,2384,BRYA-WS1-2384,path,CEN,1,[],node2383,10,1,1,root,1
active,0,2,2385,BRYA-WS1-2385,path,CEN,1,[],node2384,10,0,1,root,1
active,0,2,2386,BRYA-WS1-2386,path,CEN,1,[],node2385,9,52,1,root,1
active,0,2,2387,BRYA-WS1-2387,path,CEN,1,[],node2386,9,51,1,root,1
active,0,2,2388,BRYA-WS1-2388,path,CEN,1,[],node2387,9,50,1,root,1
active,0,2,2389,BRYA-WS1-2389,path,CEN,1,[],node2388,9,49,1,root,1
active,0,2,2390,BRYA-WS1-2390,path,CEN,1,[],node2389,9,48,1,root,1
active,0,2,2391,BRYA-WS1-2391,path,CEN,1,[],node2390,9,47,1,root,1
active,0,2,2392,BRYA-WS1-2392,path,CEN,1,[],node2391,9,46,1,root,1
active,0,2,2393,BRYA-WS1-2393,path,CEN,1,[],node2392,9,45,1,root,1
active,0,2,2394,BRYA-WS1-2394,path,CEN,1,[],node2393,9,44,1,root,1
active,0,2,2395,BRYA-WS1-2395,path,CEN,1,[],node2394,9,43,1,root,1
active,0,2,2396,BRYA-WS1-2396,path,CEN,1,[],node2395,9,42,1,root,1
active,0,2,2397,BRYA-WS1-2397,path,CEN,1,[],node2396,9,41,1,root,1
active,0,2,2398,BRYA-WS1-2398,path,CEN,1,[],node2397,9,40,1,root,1
active,0,2,2399,BRYA-WS1-2399,path,CEN,1,[],node2398,9,39,1,root,1
active,0,2,2400,BRYA-WS1-2400,path,CEN,1,[],node2399,9,38,1,root,1
active,0,2,2401,BRYA-WS1-2401,path,CEN,1,[],node2400,9,37,1,root,1
active,0,2,2402,BRYA-WS1-2402,path,CEN,1,[],node2401,9,36,1,root,1
active,0,2,2403,BRYA-WS1-2403,path,CEN,1,[],node2402,9,35,1,root,1
active,0,2,2404,BRYA-WS1-2404,path,CEN,1,[],node2403,9,34,1,root,1
active,0,2,2405,BRYA-WS1-2405,path,CEN,1,[],node2404,9,33,1,root,1
active,0,2,2406,BRYA-WS1-2406,path,CEN,1,[],node2405,9,32,1,root,1
active,0,2,2407,BRYA-WS1-2407,path,CEN,1,[],node2406,9,31,1,root,1
active,0,2,2408,BRYA-WS1-2408,path,CEN,1,[],node2407,9,30,1,root,1
active,0,2,2409,BRYA-WS1-2409,path,CEN,1,[],node2408,9,29,1,root,1
active,0,2,2410,BRYA-WS1-2410,path,CEN,1,[],node2409,9,28,1,root,1
active,0,2,2411,BRYA-WS1-2411,path,CEN,1,[],node2410,9,27,1,root,1
active,0,2,2412,BRYA-WS1-2412,path,CEN,1,[],node2411,9,26,1,root,1
active,0,2,2413,BRYA-WS1-2413,path,CEN,1,[],node2412,9,25,1,root,1
active,0,2,2414,BRYA-WS1-2414,path,CEN,1,[],node2413,9,24,1,root,1
active,0,2,2415,BRYA-WS1-2415,path,CEN,1,[],node2414,9,23,1,root,1
active,0,2,2416,BRYA-WS1-2416,path,CEN,1,[],node2415,9,22,1,root,1
active,0,2,2417,BRYA-WS1-2417,path,CEN,1,[],node2416,9,21,1,root,1
active,0,2,2418,BRYA-WS1-2418,path,CEN,1,[],node2417,9,20,1,root,1
active,0,2,2419,BRYA-WS1-2419,path,CEN,1,[],node2418,9,19,1,root,1
active,0,2,2420,BRYA-WS1-2420,path,CEN,1,[],node2419,9,18,1,root,1
active,0,2,2421,BRYA-WS1-2421,path,CEN,1,[],node2420,9,17,1,root,1
active,0,2,2422,BRYA-WS1-2422,path,CEN,1,[],node2421,9,16,1,root,1
active,0,2,2423,BRYA-WS1-2423,path,CEN,1,[],node2422,9,15,1,root,1
active,0,2,2424,BRYA-WS1-2424,path,CEN,1,[],node2423,9,14,1,root,1
active,0,2,2425,BRYA-WS1-2425,path,CEN,1,[],node2424,9,13,1,root,1
active,0,2,2426,BRYA-WS1-2426,path,CEN,1,[],node2425,9,12,1,root,1
active,0,2,2427,BRYA-WS1-2427,path,CEN,1,[],node2426,9,11,1,root,1
active,0,2,2428,BRYA-WS1-2428,path,CEN,1,[],node2427,9,10,1,root,1
active,0,2,2429,BRYA-WS1-2429,path,CEN,1,[],node2428,9,9,1,root,1
active,0,2,2430,BRYA-WS1-2430,path,CEN,1,[],node2429,9,8,1,root,1
active,0,2,2431,BRYA-WS1-2431,path,CEN,1,[],node2430,9,7,1,root,1
active,0,2,2432,BRYA-WS1-2432,path,CEN,1,[],node2431,9,6,1,root,1
active,0,2,2433,BRYA-WS1-2433,path,CEN,1,[],node2432,9,5,1,root,1
active,0,2,2434,BRYA-WS1-2434,path,CEN,1,[],node2433,9,4,1,root,1
active,0,2,2435,BRYA-WS1-2435,path,CEN,1,[],node2434,9,3,1,root,1
active,0,2,2436,BRYA-WS1-2436,path,CEN,1,[],node2435,9,2,1,root,1
active,0,2,2437,BRYA-WS1-2437,path,CEN,1,[],node2436,9,1,1,root,1
active,0,2,2438,BRYA-WS1-2438,path,CEN,1,[],node2437,9,0,1,root,1
active,0,2,2439,BRYA-WS1-2439,path,CEN,1,[],node2438,8,52,1,root,1
active,0,2,2440,BRYA-WS1-2440,path,CEN,1,[],node2439,8,51,1,root,1
active,0,2,2441,BRYA-WS1-2441,path,CEN,1,[],node2440,8,50,1,root,1
active,0,2,2442,BRYA-WS1-2442,path,CEN,1,[],node2441,8,49,1,root,1
active,0,2,2443,BRYA-WS1-2443,path,CEN,1,[],node2442,8,48,1,root,1
active,0,2,2444,BRYA-WS1-2444,path,CEN,1,[],node2443,8,47,1,root,1
active,0,2,2445,BRYA-WS1-2445,path,CEN,1,[],node2444,8,46,1,root,1
active,0,2,2446,BRYA-WS1-2446,path,CEN,1,[],node2445,8,45,1,root,1
active,0,2,2447,BRYA-WS1-2447,path,CEN,1,[],node2446,8,44,1,root,1
active,0,2,2448,BRYA-WS1-2448,path,CEN,1,[],node2447,8,43,1,root,1
active,0,2,2449,BRYA-WS1-2449,path,CEN,1,[],node2448,8,42,1,root,1
active,0,2,2450,BRYA-WS1-2450,path,CEN,1,[],node2449,8,41,1,root,1
active,0,2,2451,BRYA-WS1-2451,path,CEN,1,[],node2450,8,40,1,root,1
active,0,2,2452,BRYA-WS1-2452,path,CEN,1,[],node2451,8,39,1,root,1
active,0,2,2453,BRYA-WS1-2453,path,CEN,1,[],node2452,8,38,1,root,1
active,0,2,2454,BRYA-WS1-2454,path,CEN,1,[],node2453,8,37,1,root,1
active,0,2,2455,BRYA-WS1-2455,path,CEN,1,[],node2454,8,36,1,root,1
active,0,2,2456,BRYA-WS1-2456,path,CEN,1,[],node2455,8,35,1,root,1
active,0,2,2457,BRYA-WS1-2457,path,CEN,1,[],node2456,8,34,1,root,1
active,0,2,2458,BRYA-WS1-2458,path,CEN,1,[],node2457,8,33,1,root,1
active,0,2,2459,BRYA-WS1-2459,path,CEN,1,[],node2458,8,32,1,root,1
active,0,2,2460,BRYA-WS1-2460,path,CEN,1,[],node2459,8,31,1,root,1
active,0,2,2461,BRYA-WS1-2461,path,CEN,1,[],node2460,8,30,1,root,1
active,0,2,2462,BRYA-WS1-2462,path,CEN,1,[],node2461,8,29,1,root,1
active,0,2,2463,BRYA-WS1-2463,path,CEN,1,[],node2462,8,28,1,root,1
active,0,2,2464,BRYA-WS1-2464,path,CEN,1,[],node2463,8,27,1,root,1
active,0,2,2465,BRYA-WS1-2465,path,CEN,1,[],node2464,8,26,1,root,1
active,0,2,2466,BRYA-WS1-2466,path,CEN,1,[],node2465,8,25,1,root,1
active,0,2,2467,BRYA-WS1-2467,path,CEN,1,[],node2466,8,24,1,root,1
active,0,2,2468,BRYA-WS1-2468,path,CEN,1,[],node2467,8,23,1,root,1
active,0,2,2469,BRYA-WS1-2469,path,CEN,1,[],node2468,8,22,1,root,1
active,0,2,2470,BRYA-WS1-2470,path,CEN,1,[],node2469,8,21,1,root,1
active,0,2,2471,BRYA-WS1-2471,path,CEN,1,[],node2470,8,20,1,root,1
active,0,2,2472,BRYA-WS1-2472,path,CEN,1,[],node2471,8,19,1,root,1
active,0,2,2473,BRYA-WS1-2473,path,CEN,1,[],node2472,8,18,1,root,1
active,0,2,2474,BRYA-WS1-2474,path,CEN,1,[],node2473,8,17,1,root,1
active,0,2,2475,BRYA-WS1-2475,path,CEN,1,[],node2474,8,16,1,root,1
active,0,2,2476,BRYA-WS1-2476,path,CEN,1,[],node2475,8,15,1,root,1
active,0,2,2477,BRYA-WS1-2477,path,CEN,1,[],node2476,8,14,1,root,1
active,0,2,2478,BRYA-WS1-2478,path,CEN,1,[],node2477,8,13,1,root,1
active,0,2,2479,BRYA-WS1-2479,path,CEN,1,[],node2478,8,12,1,root,1
active,0,2,2480,BRYA-WS1-2480,path,CEN,1,[],node2479,8,11,1,root,1
active,0,2,2481,BRYA-WS1-2481,path,CEN,1,[],node2480,8,10,1,root,1
active,0,2,2482,BRYA-WS1-2482,path,CEN,1,[],node2481,8,9,1,root,1
active,0,2,2483,BRYA-WS1-2483,path,CEN,1,[],node2482,8,8,1,root,1
active,0,2,2484,BRYA-WS1-2484,path,CEN,1,[],node2483,8,7,1,root,1
active,0,2,2485,BRYA-WS1-2485,path,CEN,1,[],node2484,8,6,1,root,1
active,0,2,2486,BRYA-WS1-2486,path,CEN,1,[],node2485,8,5,1,root,1
active,0,2,2487,BRYA-WS1-2487,path,CEN,1,[],node2486,8,4,1,root,1
active,0,2,2488,BRYA-WS1-2488,path,CEN,1,[],node2487,8,3,1,root,1
active,0,2,2489,BRYA-WS1-2489,path,CEN,1,[],node2488,8,2,1,root,1
active,0,2,2490,BRYA-WS1-2490,path,CEN,1,[],node2489,8,1,1,root,1
active,0,2,2491,BRYA-WS1-2491,path,CEN,1,[],node2490,8,0,1,root,1
active,0,2,2492,BRYA-WS1-2492,path,CEN,1,[],node2491,7,52,1,root,1
active,0,2,2493,BRYA-WS1-2493,path,CEN,1,[],node2492,7,51,1,root,1
active,0,2,2494,BRYA-WS1-2494,path,CEN,1,[],node2493,7,50,1,root,1
active,0,2,2495,BRYA-WS1-2495,path,CEN,1,[],node2494,7,49,1,root,1
active,0,2,2496,BRYA-WS1-2496,path,CEN,1,[],node2495,7,48,1,root,1
active,0,2,2497,BRYA-WS1-2497,path,CEN,1,[],node2496,7,47,1,root,1
active,0,2,2498,BRYA-WS1-2498,path,CEN,1,[],node2497,7,46,1,root,1
active,0,2,2499,BRYA-WS1-2499,path,CEN,1,[],node2498,7,45,1,root,1
active,0,2,2500,BRYA-WS1-2500,path,CEN,1,[],node2499,7,44,1,root,1
active,0,2,2501,BRYA-WS1-2501,path,CEN,1,[],node2500,7,43,1,root,1
active,0,2,2502,BRYA-WS1-2502,path,CEN,1,[],node2501,7,42,1,root,1
active,0,2,2503,BRYA-WS1-2503,path,CEN,1,[],node2502,7,41,1,root,1
active,0,2,2504,BRYA-WS1-2504,path,CEN,1,[],node2503,7,40,1,root,1
active,0,2,2505,BRYA-WS1-2505,path,CEN,1,[],node2504,7,39,1,root,1
active,0,2,2506,BRYA-WS1-2506,path,CEN,1,[],node2505,7,38,1,root,1
active,0,2,2507,BRYA-WS1-2507,path,CEN,1,[],node2506,7,37,1,root,1
active,0,2,2508,BRYA-WS1-2508,path,CEN,1,[],node2507,7,36,1,root,1
active,0,2,2509,BRYA-WS1-2509,path,CEN,1,[],node2508,7,35,1,root,1
active,0,2,2510,BRYA-WS1-2510,path,CEN,1,[],node2509,7,34,1,root,1
active,0,2,2511,BRYA-WS1-2511,path,CEN,1,[],node2510,7,33,1,root,1
active,0,2,2512,BRYA-WS1-2512,path,CEN,1,[],node2511,7,32,1,root,1
active,0,2,2513,BRYA-WS1-2513,path,CEN,1,[],node2512,7,31,1,root,1
active,0,2,2514,BRYA-WS1-2514,path,CEN,1,[],node2513,7,30,1,root,1
active,0,2,2515,BRYA-WS1-2515,path,CEN,1,[],node2514,7,29,1,root,1
active,0,2,2516,BRYA-WS1-2516,path,CEN,1,[],node2515,7,28,1,root,1
active,0,2,2517,BRYA-WS1-2517,path,CEN,1,[],node2516,7,27,1,root,1
active,0,2,2518,BRYA-WS1-2518,path,CEN,1,[],node2517,7,26,1,root,1
active,0,2,2519,BRYA-WS1-2519,path,CEN,1,[],node2518,7,25,1,root,1
active,0,2,2520,BRYA-WS1-2520,path,CEN,1,[],node2519,7,24,1,root,1
active,0,2,2521,BRYA-WS1-2521,path,CEN,1,[],node2520,7,23,1,root,1
active,0,2,2522,BRYA-WS1-2522,path,CEN,1,[],node2521,7,22,1,root,1
active,0,2,2523,BRYA-WS1-2523,path,CEN,1,[],node2522,7,21,1,root,1
active,0,2,2524,BRYA-WS1-2524,path,CEN,1,[],node2523,7,20,1,root,1
active,0,2,2525,BRYA-WS1-2525,path,CEN,1,[],node2524,7,19,1,root,1
active,0,2,2526,BRYA-WS1-2526,path,CEN,1,[],node2525,7,18,1,root,1
active,0,2,2527,BRYA-WS1-2527,path,CEN,1,[],node2526,7,17,1,root,1
active,0,2,2528,BRYA-WS1-2528,path,CEN,1,[],node2527,7,16,1,root,1
active,0,2,2529,BRYA-WS1-2529,path,CEN,1,[],node2528,7,15,1,root,1
active,0,2,2530,BRYA-WS1-2530,path,CEN,1,[],node2529,7,14,1,root,1
active,0,2,2531,BRYA-WS1-2531,path,CEN,1,[],node2530,7,13,1,root,1
active,0,2,2532,BRYA-WS1-2532,path,CEN,1,[],node2531,7,12,1,root,1
active,0,2,2533,BRYA-WS1-2533,path,CEN,1,[],node2532,7,11,1,root,1
active,0,2,2534,BRYA-WS1-2534,path,CEN,1,[],node2533,7,10,1,root,1
active,0,2,2535,BRYA-WS1-2535,path,CEN,1,[],node2534,7,9,1,root,1
active,0,2,2536,BRYA-WS1-2536,path,CEN,1,[],node2535,7,8,1,root,1
active,0,2,2537,BRYA-WS1-2537,path,CEN,1,[],node2536,7,7,1,root,1
active,0,2,2538,BRYA-WS1-2538,path,CEN,1,[],node2537,7,6,1,root,1
active,0,2,2539,BRYA-WS1-2539,path,CEN,1,[],node2538,7,5,1,root,1
active,0,2,2540,BRYA-WS1-2540,path,CEN,1,[],node2539,7,4,1,root,1
active,0,2,2541,BRYA-WS1-2541,path,CEN,1,[],node2540,7,3,1,root,1
active,0,2,2542,BRYA-WS1-2542,path,CEN,1,[],node2541,7,2,1,root,1
active,0,2,2543,BRYA-WS1-2543,path,CEN,1,[],node2542,7,1,1,root,1
active,0,2,2544,BRYA-WS1-2544,path,CEN,1,[],node2543,7,0,1,root,1
active,0,2,2545,BRYA-WS1-2545,path,CEN,1,[],node2544,6,52,1,root,1
active,0,2,2546,BRYA-WS1-2546,path,CEN,1,[],node2545,6,51,1,root,1
active,0,2,2547,BRYA-WS1-2547,path,CEN,1,[],node2546,6,50,1,root,1
active,0,2,2548,BRYA-WS1-2548,path,CEN,1,[],node2547,6,49,1,root,1
active,0,2,2549,BRYA-WS1-2549,path,CEN,1,[],node2548,6,48,1,root,1
active,0,2,2550,BRYA-WS1-2550,path,CEN,1,[],node2549,6,47,1,root,1
active,0,2,2551,BRYA-WS1-2551,path,CEN,1,[],node2550,6,46,1,root,1
active,0,2,2552,BRYA-WS1-2552,path,CEN,1,[],node2551,6,45,1,root,1
active,0,2,2553,BRYA-WS1-2553,path,CEN,1,[],node2552,6,44,1,root,1
active,0,2,2554,BRYA-WS1-2554,path,CEN,1,[],node2553,6,43,1,root,1
active,0,2,2555,BRYA-WS1-2555,path,CEN,1,[],node2554,6,42,1,root,1
active,0,2,2556,BRYA-WS1-2556,path,CEN,1,[],node2555,6,41,1,root,1
active,0,2,2557,BRYA-WS1-2557,path,CEN,1,[],node2556,6,40,1,root,1
active,0,2,2558,BRYA-WS1-2558,path,CEN,1,[],node2557,6,39,1,root,1
active,0,2,2559,BRYA-WS1-2559,path,CEN,1,[],node2558,6,38,1,root,1
active,0,2,2560,BRYA-WS1-2560,path,CEN,1,[],node2559,6,37,1,root,1
